tensao_solo_kpa,chuva_acum_3d_mm,tmax_max_3d_c,dap,classe_irrigacao
16.730050853278673,0.0,37.74,79.0,2
16.730050853278673,0.0,38.55,80.0,2
16.730050853278673,0.0,38.55,81.0,2
16.730050853278673,0.0,38.55,82.0,2
16.730050853278673,0.009999999999999556,38.02,83.0,2
16.730050853278673,0.009999999999999556,37.88,84.0,2
16.730050853278673,0.009999999999999556,38.52,85.0,2
16.730050853278673,0.0,38.52,86.0,2
16.730050853278673,0.0,38.52,87.0,2
16.730050853278673,0.0,37.66,88.0,2
16.730050853278673,0.0,38.22,89.0,2
16.730050853278673,0.0,38.43,90.0,2
16.730050853278673,0.0,38.69,91.0,2
16.730050853278673,0.0,38.96,92.0,2
16.730050853278673,0.0,39.4,93.0,2
16.730050853278673,0.0,39.4,94.0,2
16.730050853278673,0.0,39.4,95.0,2
16.730050853278673,0.0,39.06,96.0,2
16.730050853278673,0.08999999999999955,39.06,97.0,2
16.730050853278673,0.2699999999999996,39.06,98.0,2
16.730050853278673,0.2699999999999996,38.8,99.0,2
16.730050853278673,0.17999999999999955,38.86,100.0,2
16.730050853278673,0.0,39.0,101.0,2
16.730050853278673,0.0,39.2,102.0,2
16.730050853278673,0.0,40.41,103.0,2
17.061304757664608,0.21,30.12,14.0,1
17.061304757664608,1.21,32.36,15.0,1
16.70111105183717,5.79,32.36,16.0,0
15.895470584845167,11.690000000000001,32.36,17.0,0
14.8024300462128,17.18,31.52,18.0,0
12.741558776862465,21.46,31.34,19.0,0
11.212459870716991,15.639999999999999,30.62,20.0,0
15.399866927140984,11.92,31.81,21.0,0
16.183330956567506,27.67,31.81,22.0,0
8.983082691010527,39.0,31.81,23.0,0
9.942884595567946,39.879999999999995,31.54,24.0,0
13.665754010876448,23.180000000000003,31.54,25.0,0
13.301730118795666,23.340000000000003,31.54,26.0,0
11.261465457093069,20.010000000000005,31.76,27.0,0
15.688050753574108,12.940000000000003,31.76,28.0,1
17.157935510309855,1.3500000000000034,32.45,29.0,1
16.46181814611441,1.9900000000000033,32.45,30.0,1
16.886035050718185,12.130000000000004,32.45,31.0,0
14.09869335668137,26.490000000000006,30.07,32.0,0
10.64870476401842,33.010000000000005,30.65,33.0,0
12.709692561865833,56.46000000000001,30.65,34.0,0
7.8748173461532645,52.57000000000001,30.65,35.0,0
10.870683902377595,48.24,30.02,36.0,0
14.031001973205615,14.42,29.93,37.0,0
16.24346737152574,3.9899999999999998,30.95,38.0,1
16.868284229044743,4.8999999999999995,30.95,39.0,0
16.959544490419656,6.469999999999999,31.55,40.0,1
16.384880047641747,41.89,31.74,41.0,0
9.3022595056675,49.98,31.74,42.0,0
11.38029725314374,47.949999999999996,31.74,43.0,0
15.578708155527167,12.38,31.61,44.0,1
16.98222438001835,6.340000000000001,31.69,45.0,0
15.61043513582001,27.57,31.69,46.0,0
10.867228062704326,33.54,31.69,47.0,0
12.74167224274531,45.879999999999995,30.46,48.0,0
10.581629757159343,44.36,30.46,49.0,0
10.152813449710626,46.31,30.46,50.0,0
12.912207720968986,29.15,31.92,51.0,0
15.386814910503727,13.84,31.92,52.0,0
15.137364692362492,7.39,31.92,53.0,0
15.91870318079928,16.86,30.52,54.0,0
13.693813166363167,17.38,31.19,55.0,0
14.158907160385017,18.47,31.19,56.0,0
14.986020544581383,38.89,31.19,57.0,0
9.150610465271873,42.72,30.8,58.0,0
12.217649275574635,70.37,30.44,59.0,0
8.786882906590684,44.019999999999996,30.44,60.0,0
13.223976483964405,56.65,29.88,61.0,0
10.345277344951949,38.94,30.84,62.0,0
11.390623706646052,73.93,30.84,63.0,0
7.853677517986443,54.93,30.84,64.0,0
14.016174032361526,80.9,30.53,65.0,0
8.113500494969443,70.36,30.53,66.0,0
8.762325598262624,74.32,30.31,67.0,0
12.937381029695354,55.6,29.87,68.0,0
10.579431997408202,33.19,29.87,69.0,0
12.948588144474996,57.18,30.13,70.0,0
8.971928185017772,106.39000000000001,30.13,71.0,0
5.789706328211161,107.38,30.13,72.0,0
12.418251649675886,76.91000000000001,30.72,73.0,0
15.662370301691217,14.259999999999986,31.09,74.0,0
15.283706157714839,18.819999999999986,31.09,75.0,0
12.555093199320787,33.109999999999985,31.09,76.0,0
11.125379501670992,27.099999999999987,29.07,77.0,0
14.708359440981559,14.819999999999984,29.73,78.0,0
16.68432192377176,3.549999999999984,30.3,79.0,1
16.730050853278737,37.41999999999999,30.3,80.0,0
9.806697328734705,56.36999999999999,30.3,81.0,0
10.113174773675848,53.429999999999986,30.52,82.0,0
15.249521698798496,38.26999999999998,30.63,83.0,0
11.526100915581328,33.069999999999986,30.63,84.0,0
11.43637306838868,33.149999999999984,31.58,85.0,0
15.525600101072186,14.369999999999987,31.58,86.0,1
16.730050853278737,1.0099999999999858,31.58,87.0,1
16.730050853278737,3.269999999999986,31.41,88.0,1
16.730050853278737,3.8999999999999857,31.34,89.0,1
16.730050853278737,18.219999999999985,31.34,90.0,0
12.957001157057608,16.069999999999986,31.34,91.0,0
15.300833006839344,15.509999999999986,31.23,92.0,1
16.730050853278737,5.099999999999988,31.23,93.0,0
16.472900977555394,5.279999999999988,30.76,94.0,1
16.730050853278737,21.509999999999987,30.76,95.0,0
12.803802977254064,19.379999999999985,30.76,96.0,0
14.32553789403287,21.459999999999987,31.21,97.0,0
15.266602400507507,27.489999999999988,31.21,98.0,0
10.42910589718043,42.42999999999999,31.21,99.0,0
10.32818222355272,47.41999999999999,30.59,100.0,0
12.552392622159752,81.37999999999998,30.59,101.0,0
6.422456493389147,64.24999999999999,29.84,102.0,0
14.48169883153807,69.87999999999998,30.26,103.0,0
16.655744355772622,0.0,30.29,14.0,1
16.655744355772622,0.0,31.32,15.0,1
16.228872256932313,0.0,32.1,16.0,1
17.127878907133873,0.0,32.1,17.0,1
16.588373493374373,0.0,32.1,18.0,1
17.328874517058605,0.0,31.58,19.0,1
16.495944030266784,0.4,31.82,20.0,1
17.11111004927803,0.47000000000000003,31.82,21.0,1
16.428098789638724,0.47000000000000003,31.82,22.0,1
16.931978166268546,0.11000000000000001,31.65,23.0,1
16.243696124276408,0.66,31.61,24.0,1
16.72844685259022,0.66,31.94,25.0,1
17.163270198167385,0.63,31.94,26.0,1
16.356824143646374,0.01,31.94,27.0,1
16.745386237646585,0.01,32.36,28.0,1
17.146577433889203,0.0,32.36,29.0,1
16.421677894326585,0.0,32.36,30.0,1
16.798161694124744,0.0,32.3,31.0,1
17.09592525584875,0.0,31.85,32.0,1
16.34605564904274,0.32,32.18,33.0,1
16.595194804871973,0.8400000000000001,33.14,34.0,1
16.808623710447453,0.8400000000000001,33.14,35.0,1
17.049536230613406,0.52,33.14,36.0,1
16.29194436272986,0.01,32.67,37.0,1
16.527020078733067,0.01,32.67,38.0,1
16.72082980429206,0.01,33.21,39.0,1
16.872409995982,0.01,33.21,40.0,1
17.000810344844965,0.18000000000000002,33.21,41.0,1
17.175211174557234,0.18000000000000002,33.31,42.0,1
16.397847397512923,0.17,33.31,43.0,1
16.54139899793792,0.0,33.31,44.0,1
16.71432795595628,0.0,33.19,45.0,1
16.824272085003123,0.0,33.9,46.0,1
16.94485811741862,0.36,34.0,47.0,1
17.043983562817235,0.49,34.09,48.0,2
17.100397570986615,0.49,34.09,49.0,2
16.363688095873368,0.13,34.09,50.0,2
16.730050853278716,0.0,34.05,51.0,1
16.730050853278716,0.0,33.86,52.0,1
16.730050853278716,0.0,34.44,53.0,2
16.730050853278716,0.0,34.54,54.0,2
16.730050853278716,0.0,34.54,55.0,2
16.730050853278716,0.0,34.76,56.0,2
16.730050853278716,0.0,34.76,57.0,2
16.730050853278716,0.0,34.76,58.0,2
16.730050853278716,0.0,34.61,59.0,2
16.730050853278716,0.0,35.87,60.0,2
16.730050853278716,0.0,35.87,61.0,2
16.730050853278716,0.0,35.87,62.0,2
16.730050853278716,0.0,35.74,63.0,2
16.730050853278716,0.0,35.08,64.0,2
16.730050853278716,0.0,35.12,65.0,2
16.730050853278716,0.01,35.24,66.0,2
16.730050853278716,0.01,35.24,67.0,2
16.730050853278716,0.01,35.69,68.0,2
16.730050853278716,0.0,35.69,69.0,2
16.730050853278716,0.0,35.99,70.0,2
16.730050853278716,0.0,36.46,71.0,2
16.730050853278716,0.0,37.02,72.0,2
16.730050853278716,0.0,37.02,73.0,2
16.730050853278716,0.0,37.02,74.0,2
16.730050853278716,0.0,36.97,75.0,2
16.730050853278716,0.0,36.97,76.0,2
16.730050853278716,0.0,37.82,77.0,2
16.730050853278716,0.0,38.58,78.0,2
16.730050853278716,0.0,38.58,79.0,2
16.730050853278716,0.0,38.58,80.0,2
16.730050853278716,0.0,38.32,81.0,2
16.730050853278716,0.0,38.48,82.0,2
16.730050853278716,0.0,38.48,83.0,2
16.730050853278716,6.35,38.48,84.0,0
16.26101049550738,6.569999999999999,37.61,85.0,1
16.730050853278716,6.59,36.48,86.0,1
16.730050853278716,0.24,37.05,87.0,2
16.730050853278716,0.9400000000000001,37.2,88.0,1
16.730050853278716,0.93,37.2,89.0,2
16.730050853278716,0.93,37.45,90.0,2
16.730050853278716,0.01,38.0,91.0,2
16.730050853278716,0.0,38.0,92.0,2
16.730050853278716,0.0,38.0,93.0,2
16.730050853278716,0.0,37.93,94.0,2
16.730050853278716,0.0,37.6,95.0,2
16.730050853278716,0.0,37.61,96.0,2
16.730050853278716,0.0,38.61,97.0,2
16.730050853278716,0.0,38.61,98.0,2
16.730050853278716,0.0,38.61,99.0,2
16.730050853278716,0.0,39.31,100.0,2
16.730050853278716,0.0,39.31,101.0,2
16.730050853278716,0.0,39.31,102.0,2
16.730050853278716,0.0,39.3,103.0,2
16.730050853278716,0.0,39.3,104.0,2
16.730050853278716,0.0,39.3,105.0,2
15.948351223087368,0.94,30.64,14.0,1
15.948351223087368,6.199999999999999,30.64,15.0,0
15.296421568406176,9.0,30.64,16.0,0
14.13829132174238,8.379999999999999,28.99,17.0,0
15.82923760357878,11.389999999999999,31.27,18.0,0
12.814428197507661,9.0,31.27,19.0,0
16.156988018916696,8.68,32.49,20.0,1
16.464197599239036,0.9299999999999999,32.51,21.0,1
17.060201428336256,4.83,32.51,22.0,0
15.983195538541935,21.439999999999998,32.51,23.0,0
11.128868601203985,29.0,29.69,24.0,0
11.520062273038585,26.089999999999996,28.84,25.0,0
14.95958199581156,11.519999999999996,30.64,26.0,0
16.231038444975297,3.5399999999999965,32.74,27.0,1
16.446926935157613,2.3499999999999965,32.74,28.0,1
16.8825575386655,0.36999999999999644,33.34,29.0,1
16.235030348161587,0.2799999999999965,33.34,30.0,1
16.62763547561734,0.06999999999999644,33.34,31.0,1
16.986585404200614,0.009999999999996447,33.29,32.0,1
16.311280569546803,0.0,32.93,33.0,1
16.587860351410843,1.4299999999999964,32.93,34.0,1
16.892670734968156,6.459999999999996,32.93,35.0,0
16.48202160560648,10.349999999999996,30.86,36.0,0
15.377141283009465,8.959999999999997,31.89,37.0,1
16.601542572495937,19.879999999999995,31.89,38.0,0
12.475645532414548,34.059999999999995,31.89,39.0,0
10.50845627276841,36.709999999999994,30.51,40.0,0
13.543507821594634,34.06999999999999,30.13,41.0,0
11.646109916414346,57.18,30.13,42.0,0
7.186527636072711,57.31,30.13,43.0,0
13.545022296752936,51.25,29.64,44.0,0
13.475533561573014,34.5,29.64,45.0,0
9.517902152024476,36.57,29.64,46.0,0
13.731442630108385,33.4,27.95,47.0,0
13.929691269536852,11.49,29.25,48.0,0
14.674821136689838,14.330000000000002,29.38,49.0,0
13.380342894488493,19.230000000000004,29.38,50.0,0
12.73488931792968,18.840000000000003,30.03,51.0,0
14.866256376230822,23.470000000000002,30.03,52.0,0
12.691019053913271,41.71,30.03,53.0,0
9.282746293355668,54.01,30.62,54.0,0
11.025525574215125,42.580000000000005,31.12,55.0,0
15.266602400507487,27.480000000000004,31.12,56.0,0
13.004799485144732,26.050000000000004,31.12,57.0,0
11.690749565429543,28.720000000000002,29.26,58.0,0
14.162029452987293,19.380000000000003,29.95,59.0,0
15.019494444116528,7.580000000000004,29.95,60.0,0
16.132529047703866,5.3800000000000034,29.95,61.0,1
16.730050853278698,5.350000000000003,30.07,62.0,1
16.730050853278698,5.090000000000003,31.03,63.0,1
16.730050853278698,5.380000000000004,31.03,64.0,1
16.730050853278698,4.050000000000004,31.03,65.0,1
16.730050853278698,5.620000000000004,30.48,66.0,1
16.730050853278698,9.350000000000003,30.48,67.0,0
16.158127212592607,19.190000000000005,30.61,68.0,0
13.844744554994161,23.550000000000004,30.73,69.0,0
13.37742704109679,31.770000000000003,30.73,70.0,0
11.815470372883143,22.780000000000005,30.73,71.0,0
14.75092284833797,21.800000000000004,30.35,72.0,0
14.581554113228124,14.930000000000003,30.35,73.0,0
13.702812966032223,47.21,30.13,74.0,0
8.375453183451759,50.25,29.53,75.0,0
12.098128136424323,47.81,30.44,76.0,0
14.056335214739498,18.160000000000007,30.44,77.0,0
13.93932884969223,9.890000000000008,30.63,78.0,0
15.761460079097725,9.710000000000008,30.63,79.0,0
15.87204906565405,36.77000000000001,30.63,80.0,0
9.169083384763457,61.01000000000001,30.17,81.0,0
9.369583301955533,62.260000000000005,29.54,82.0,0
13.235483414146062,30.450000000000006,29.54,83.0,0
15.832701127273575,5.570000000000007,30.2,84.0,1
16.730050853278698,0.2300000000000071,30.2,85.0,1
16.730050853278698,2.6800000000000073,30.2,86.0,1
16.730050853278698,22.130000000000006,30.69,87.0,0
12.199369808280544,24.330000000000005,30.69,88.0,0
14.40814473599578,21.770000000000007,30.69,89.0,0
16.502905512146764,2.300000000000007,31.22,90.0,1
16.730050853278698,1.990000000000007,31.22,91.0,1
16.730050853278698,2.270000000000007,31.81,92.0,1
16.730050853278698,2.270000000000007,32.02,93.0,1
16.730050853278698,0.3200000000000071,32.02,94.0,1
16.730050853278698,1.5400000000000071,32.02,95.0,1
16.730050853278698,1.6300000000000072,31.36,96.0,1
16.730050853278698,2.260000000000007,31.36,97.0,1
16.730050853278698,1.0500000000000071,31.36,98.0,1
16.730050853278698,5.330000000000007,31.95,99.0,0
16.54426933454031,7.4400000000000075,31.95,100.0,1
16.730050853278698,11.890000000000008,31.95,101.0,0
15.88280076223584,10.190000000000008,30.75,102.0,0
16.103333803937407,8.970000000000008,30.75,103.0,0
16.409359279600324,11.140000000000008,30.75,104.0,0
15.09345466264296,23.53000000000001,29.44,105.0,0
17.291026069741967,1.37,31.93,14.0,1
17.291026069741967,1.5100000000000002,33.4,15.0,1
16.900221489948375,1.56,34.88,16.0,1
16.409781000923534,0.78,34.88,17.0,1
17.28084351342729,0.8300000000000001,34.88,18.0,1
16.664106344305633,0.78,34.89,19.0,1
16.061737240179706,0.19,35.57,20.0,1
16.73140778605584,0.0,35.57,21.0,1
16.094068410738245,0.0,35.66,22.0,1
16.689715689506446,0.59,35.66,23.0,1
17.287342372638758,4.85,35.66,24.0,0
16.40820443930601,5.2299999999999995,34.71,25.0,1
17.06611313647308,4.7,34.23,26.0,1
16.352244645649698,0.45,34.71,27.0,1
16.786006064002557,0.06999999999999999,35.72,28.0,1
17.1412332655611,0.01,35.72,29.0,1
16.40920600818238,0.0,35.72,30.0,1
16.706635434173506,0.0,36.02,31.0,1
16.976615014734964,0.97,36.02,32.0,1
16.304387585542912,1.24,36.02,33.0,1
16.57045947807984,1.55,35.43,34.0,1
16.857828571856434,0.5800000000000001,35.87,35.0,1
17.135994079477598,0.31,36.29,36.0,1
16.43342938885516,0.0,36.29,37.0,1
16.677283148037723,0.0,36.29,38.0,1
16.92067808093126,0.0,35.73,39.0,1
17.114372412675554,0.0,35.68,40.0,2
16.40711113313241,0.0,35.68,41.0,1
16.603976416961867,0.0,36.89,42.0,2
16.79168291766542,0.01,36.89,43.0,2
16.9913123533347,0.09999999999999999,36.89,44.0,2
17.129972892486165,0.26,36.83,45.0,1
16.43194342948982,0.24999999999999997,37.06,46.0,2
16.577027528729502,0.15999999999999998,37.06,47.0,1
16.722134623130867,0.0,37.06,48.0,1
16.730050853278673,0.0,36.98,49.0,2
16.730050853278673,0.01,37.52,50.0,1
16.730050853278673,0.02,37.52,51.0,1
16.730050853278673,0.02,37.52,52.0,2
16.730050853278673,0.01,37.19,53.0,2
16.730050853278673,0.0,37.19,54.0,2
16.730050853278673,0.0,36.49,55.0,2
16.730050853278673,0.0,36.99,56.0,2
16.730050853278673,0.0,37.16,57.0,2
16.730050853278673,0.0,38.27,58.0,2
16.730050853278673,0.52,38.27,59.0,1
16.730050853278673,2.74,38.27,60.0,1
16.730050853278673,5.0600000000000005,36.72,61.0,1
16.730050853278673,8.030000000000001,36.51,62.0,1
16.730050853278673,5.8100000000000005,36.51,63.0,2
16.730050853278673,3.49,36.77,64.0,2
16.730050853278673,0.0,37.75,65.0,2
16.730050853278673,0.0,37.75,66.0,2
16.730050853278673,0.0,37.75,67.0,2
16.730050853278673,0.0,37.08,68.0,2
16.730050853278673,0.0,37.08,69.0,2
16.730050853278673,0.0,37.57,70.0,2
16.730050853278673,0.0,38.46,71.0,2
16.730050853278673,0.0,39.09,72.0,2
16.730050853278673,0.0,39.09,73.0,2
16.730050853278673,0.0,39.09,74.0,2
16.730050853278673,0.0,38.15,75.0,2
16.730050853278673,0.0,39.09,76.0,2
16.730050853278673,0.0,39.09,77.0,2
16.730050853278673,0.0,39.09,78.0,2
16.730050853278673,0.0,38.23,79.0,2
16.730050853278673,0.0,38.23,80.0,2
16.730050853278673,0.0,38.73,81.0,2
16.730050853278673,0.0,38.97,82.0,2
16.730050853278673,0.0,39.06,83.0,2
16.730050853278673,0.0,39.47,84.0,2
16.730050853278673,0.19,39.47,85.0,2
16.730050853278673,0.29000000000000004,39.47,86.0,2
16.730050853278673,0.42000000000000004,39.12,87.0,2
16.730050853278673,0.34,38.35,88.0,2
16.730050853278673,0.27,38.76,89.0,2
16.730050853278673,0.14,40.0,90.0,2
16.730050853278673,0.03,40.0,91.0,2
16.730050853278673,0.78,40.0,92.0,1
16.730050853278673,2.16,39.09,93.0,1
16.730050853278673,4.24,36.29,94.0,1
16.730050853278673,4.2,38.27,95.0,1
16.730050853278673,2.84,38.27,96.0,1
16.730050853278673,0.78,38.66,97.0,2
16.730050853278673,0.7200000000000001,38.66,98.0,1
16.730050853278673,1.23,38.66,99.0,1
16.730050853278673,1.23,38.43,100.0,1
16.730050853278673,0.55,39.42,101.0,1
16.730050853278673,0.02,39.53,102.0,1
13.631169683982865,3.41,29.17,14.0,0
13.631169683982865,3.58,29.67,15.0,0
16.83853604016186,3.5900000000000003,30.38,16.0,1
16.784966445589703,0.18000000000000002,31.19,17.0,1
16.331418017663445,1.17,31.19,18.0,1
17.210239519090315,10.26,31.19,19.0,0
13.622151612714644,13.67,30.52,20.0,0
14.740359816969608,12.56,30.44,21.0,0
16.28057947928416,6.17,30.44,22.0,0
17.109620527050232,15.69,30.44,23.0,0
11.453381659764165,20.229999999999997,28.74,24.0,0
13.315181727508062,26.839999999999996,28.87,25.0,0
11.465146174798244,17.740000000000002,28.87,26.0,0
13.891655169737327,20.82,29.93,27.0,0
13.02119354331501,14.16,29.93,28.0,0
14.429818104868652,12.870000000000001,29.94,29.0,0
15.672256834825063,6.66,29.94,30.0,0
16.75047952314459,4.65,29.94,31.0,1
16.380487652313086,2.4699999999999998,31.0,32.0,1
16.709760387186265,3.1500000000000004,31.0,33.0,1
16.966740127268686,5.36,31.0,34.0,1
16.25718768217963,5.25,30.51,35.0,1
16.53389307411182,6.210000000000001,30.51,36.0,1
16.803824110086516,9.31,30.51,37.0,0
15.930921377828371,12.17,30.37,38.0,0
15.697160233040274,15.22,30.04,39.0,0
15.110514282428976,13.49,30.04,40.0,0
14.897140797306381,16.14,30.04,41.0,0
14.467040833988083,21.42,29.75,42.0,0
12.275946026363627,80.57000000000001,29.75,43.0,0
5.8011050941733995,79.86999999999999,29.75,44.0,0
13.152486827287198,70.07000000000001,30.08,45.0,0
15.296288392784113,34.44,30.08,46.0,0
9.33843432228887,34.269999999999996,30.08,47.0,0
13.406929853742497,34.11,30.67,48.0,0
15.435526268744283,12.009999999999996,31.03,49.0,0
14.866256376230805,15.199999999999996,31.03,50.0,0
13.628031785124145,16.409999999999997,31.03,51.0,0
14.773903070665487,11.979999999999999,29.91,52.0,0
15.5221121358991,11.189999999999998,29.91,53.0,0
14.488116195525723,12.879999999999997,29.97,54.0,0
14.56216270177657,22.489999999999995,29.97,55.0,0
